Tempo (ms);Trajetória 1;Trajetória 2
10073;-54.5451100731597;-74.9440892276606
10103;-54.5452011351343;-74.9439775712847
10120;-54.5452924005956;-74.9438823796583
10148;-54.5453838531263;-74.9437952161875
10181;-54.5454756705528;-74.9437072979254
10201;-54.5455679191434;-74.9436133646055
10260;-54.5456603795983;-74.9435130547948
10273;-54.5457523568265;-74.9434103444377
10307;-54.5458423434378;-74.9433111014354
10342;-54.5459274302707;-74.9432195649051
10378;-54.5460028940108;-74.943135975081
10416;-54.5460632822895;-74.9430571480094
10453;-54.546105501883;-74.9429793596389
10489;-54.5461313099204;-74.9429003909689
10519;-54.5461461714326;-74.9428186709582
10545;-54.546155723111;-74.942731768913
10573;-54.5461632082507;-74.9426370022837
10614;-54.5461688683157;-74.942532993223
10647;-54.5461706468699;-74.9424200066455
10680;-54.5461660906701;-74.9422993073183
10719;-54.5461550331195;-74.942172482723
10763;-54.5461409450426;-74.9420408953398
10782;-54.5461290082541;-74.9419054570141
10814;-54.5461221097339;-74.941767093558
10845;-54.5461184442057;-74.9416276830445
10879;-54.5461129624678;-74.941490860401
10906;-54.5461008500375;-74.9413622577933
10936;-54.5460792360783;-74.9412482717345
10982;-54.54604586454;-74.9411525029946
11010;-54.5459974220249;-74.9410720848578
11042;-54.5459310014867;-74.9409979690026
11083;-54.5458489979063;-74.9409195886657
11121;-54.5457632524419;-74.9408303535495
11153;-54.5456938234824;-74.9407300150513
11194;-54.5456613720263;-74.9406225619426
11227;-54.5456763208726;-74.9405123895836
11264;-54.5457334585573;-74.9404020929145
11285;-54.5458176048301;-74.9402923623499
11322;-54.545913218196;-74.9401828479497
11359;-54.5460093208877;-74.940073163419
11390;-54.5460999623305;-74.939963825862
11426;-54.546183708165;-74.9398569494346
11450;-54.5462634723859;-74.9397562578191
11491;-54.546345096387;-74.9396661916571
11518;-54.5464335730452;-74.9395904400237
11563;-54.5465300428415;-74.9395308594893
11594;-54.5466324522668;-74.9394869969142
11646;-54.5467379276424;-74.93945522675
11657;-54.5468442056455;-74.9394279445967
11688;-54.5469501246425;-74.9393944338065
11716;-54.5470558315562;-74.9393440300826
11747;-54.5471625834532;-74.9392705251005
11788;-54.5472716641681;-74.9391742111715
11815;-54.5473829574901;-74.9390592267437
11847;-54.5474950807;-74.938928859565
11895;-54.547607017135;-74.9387825591628
11927;-54.5477185690341;-74.9386167069479
11950;-54.5478290360673;-74.9384296618221
12000;-54.5479362549192;-74.9382275685508
12025;-54.5480373887726;-74.9380240202614
12055;-54.5481313442924;-74.9378322547926
12085;-54.5482207140439;-74.9376580355725
12116;-54.5483101893211;-74.9374995151356
12157;-54.5484030258783;-74.9373514595402
12190;-54.5484999519562;-74.9372092605293
12221;-54.5486003355871;-74.9370706882185
12257;-54.5487033286803;-74.9369348932465
12285;-54.5488085431349;-74.9368000080822
12319;-54.5489161150197;-74.9366621785437
12355;-54.5490259628812;-74.9365172528756
12389;-54.5491362389954;-74.9363628556179
12420;-54.5492410965477;-74.9361986076375
12453;-54.5493288119605;-74.9360252274509
12480;-54.5493827737647;-74.9358437110732
12509;-54.5493880534505;-74.9356549545029
12551;-54.5493412290681;-74.9354603305514
12590;-54.5492542559997;-74.935262990411
12624;-54.5491479932115;-74.9350687691111
12652;-54.549043000302;-74.9348858348626
12688;-54.548955636834;-74.9347227930564
12724;-54.5488985314597;-74.9345853776956
12755;-54.5488798039824;-74.9344731882245
12777;-54.5488998537903;-74.9343799372424
12813;-54.5489511054107;-74.934297144156
12845;-54.549022866491;-74.9342166811554
12878;-54.5491060826253;-74.9341321893757
12914;-54.549194652635;-74.9340411540002
12954;-54.5492850232721;-74.9339450325471
12985;-54.5493754126285;-74.9338469937141
13021;-54.5494646260443;-74.933749636415
13045;-54.5495507706625;-74.9336532687157
13083;-54.5496296138253;-74.9335546467661
13111;-54.5496917638304;-74.9334465878358
13144;-54.5497213549849;-74.9333195728574
13177;-54.5497028246441;-74.9331658619237
13201;-54.5496349569744;-74.9329839019392
13248;-54.5495364743468;-74.9327801808952
13284;-54.5494332250077;-74.932567958225
13318;-54.5493420799259;-74.9323639118203
13347;-54.5492682774353;-74.9321829661171
13386;-54.5492117908402;-74.9320321440911
13409;-54.5491717078177;-74.9319091911454
13451;-54.5491460629386;-74.9318080930053
13471;-54.5491306959086;-74.9317228136637
13516;-54.5491199700844;-74.9316456470722
13551;-54.549108186335;-74.9315667412022
13587;-54.5490900425444;-74.931477217559
13618;-54.5490611398947;-74.9313728518666
13651;-54.5490196327461;-74.9312553388768
13696;-54.5489674740102;-74.9311299858699
13723;-54.5489096413346;-74.9310021348509
13762;-54.5488526153631;-74.9308750400524
13789;-54.5488035269207;-74.9307492042413
13830;-54.548768936934;-74.9306217613237
13850;-54.5487520615015;-74.9304853780741
13880;-54.5487500127217;-74.9303282474216
13914;-54.5487537087215;-74.9301380181985
13949;-54.5487504762025;-74.9299092962692
13978;-54.5487281567125;-74.9296472955645
14009;-54.5486798303458;-74.9293624529907
14046;-54.5486057597138;-74.9290624614634
14081;-54.5485102291225;-74.9287498393002
14117;-54.548397652266;-74.9284258739203
14146;-54.5482726053508;-74.928096078683
14186;-54.5481415743805;-74.9277695156954
14224;-54.5480120950464;-74.9274526263788
14254;-54.5478896410721;-74.9271473898263
14287;-54.5477761230321;-74.9268554216443
14311;-54.5476716370196;-74.9265809809288
14345;-54.547577012137;-74.926329397511
14384;-54.5474945460446;-74.9261019588425
14413;-54.547427623311;-74.9258920817045
14443;-54.5473816275549;-74.9256880782802
14477;-54.5473657521282;-74.9254797167926
14523;-54.5473911154975;-74.9252617114968
14564;-54.547463277542;-74.9250334918526
14591;-54.5475764338602;-74.9247976224712
14616;-54.5477156983217;-74.9245573153381
14646;-54.5478621787994;-74.9243138436014
14676;-54.5479940991494;-74.9240650910449
14712;-54.5480861249038;-74.9238056783891
14742;-54.5481139910289;-74.9235293326354
14785;-54.5480665636045;-74.9232331585364
14812;-54.5479552375515;-74.9229202032801
14836;-54.5478105346926;-74.9225977431186
14877;-54.5476687136833;-74.9222738305153
14909;-54.5475561333393;-74.9219547881492
14949;-54.5474797800566;-74.9216437643549
14983;-54.5474304819686;-74.9213410084021
15009;-54.5473942418503;-74.9210461919183
15051;-54.547361453419;-74.9207609263231
15076;-54.547329775331;-74.9204894723212
15112;-54.5473020759306;-74.9202363845063
15160;-54.5472820892984;-74.9200013285083
15185;-54.5472709607504;-74.919775075619
15217;-54.5472666610283;-74.9195409921189
15250;-54.5472648320823;-74.91928199117
15274;-54.5472590326183;-74.9189893255813
15301;-54.5472407519878;-74.9186663534523
15329;-54.547200119857;-74.9183231601303
15363;-54.5471270956446;-74.9179678539411
15396;-54.5470130529953;-74.9176021139678
15430;-54.5468533619983;-74.9172223304983
15474;-54.5466505642374;-74.916824525118
15522;-54.5464149501367;-74.9164092457277
15549;-54.5461604596968;-74.9159822912867
15582;-54.5458998086372;-74.9155518992914
15622;-54.5456429985902;-74.9151262314812
15643;-54.5453981120268;-74.9147121420474
15676;-54.545171326898;-74.9143135533981
15717;-54.5449651505611;-74.9139299545614
15744;-54.5447776420527;-74.913557551898
15779;-54.5446048751789;-74.9131928964961
15809;-54.5444436232441;-74.912835917154
15838;-54.54429162238;-74.9124900460953
15884;-54.544147346201;-74.9121599043218
15911;-54.5440099856041;-74.9118495219888
15938;-54.5438784302381;-74.9115625134937
15984;-54.5437504531151;-74.911301323767
16018;-54.5436230551635;-74.9110641857249
16047;-54.5434928570478;-74.910843666939
16067;-54.5433562873784;-74.9106290073356
16121;-54.5432107107305;-74.9104087100649
16139;-54.543056542963;-74.9101702674907
16172;-54.5428976937997;-74.9099006427293
16221;-54.5427388146928;-74.9095924157053
16254;-54.5425823981177;-74.9092496977488
16283;-54.5424285578657;-74.9088845863417
16323;-54.542276485081;-74.9085081978221
16352;-54.5421259142813;-74.9081254123211
16380;-54.5419780824091;-74.9077347541163
16422;-54.5418358019942;-74.9073313790216
16449;-54.5417022351683;-74.9069114609238
16476;-54.5415788152841;-74.9064751240989
16512;-54.5414642577027;-74.9060265208522
16544;-54.5413559024551;-74.9055736320111
16570;-54.541251808369;-74.9051295698814
16610;-54.5411516463241;-74.9047119635704
16646;-54.5410561803133;-74.9043350336304
16681;-54.5409654499428;-74.9039979673938
16720;-54.5408763202714;-74.9036849702701
16749;-54.5407824141315;-74.9033791051831
