Tempo (ms);Trajetória 1;Trajetória 2
34922;117.75527310723;95.3246974909628
34947;117.602720754916;95.8297273414301
34973;117.427238559706;96.4007179042838
35004;117.227806382291;97.0403659982285
35051;117.002922692846;97.7487666133643
35090;116.75207205806;98.5228845171452
35117;116.477420975637;99.3580689176551
35148;116.184343821912;100.246755070751
35181;115.880311426296;101.174399077747
35226;115.574512689821;102.115854578908
35254;115.278019940585;103.03576304873
35272;115.002813620997;103.893890341676
35327;114.76061715809;104.653155718847
35351;114.561512246562;105.286646901073
35376;114.411856323386;105.780638696539
35408;114.312222743027;106.134371208079
35448;114.256262478305;106.359078255711
35482;114.232291988771;106.475504481065
35513;114.227498240943;106.509801347251
35552;114.231562049642;106.491478588707
35576;114.237863920639;106.451196804309
35626;114.243021944272;106.413235944724
35653;114.245862981166;106.38882535265
35686;114.246422588273;106.378030553205
35712;114.24522709734;106.376211178121
35737;114.242909273948;106.378615924282
35766;114.240104384882;106.382081612423
35808;114.237531040509;106.385101999158
35843;114.236145176171;106.387283170007
35873;114.237237332113;106.388763731258
35901;114.242310283802;106.389822626744
35949;114.252537708364;106.390692305001
35980;114.267604203836;106.391511153719
36016;114.284728044052;106.392339907978
36035;114.299791293295;106.393193225676
36081;114.310036943117;106.394066240649
36106;114.315191055601;106.39495089712
36138;114.316471007365;106.395842696353
36174;114.31540246846;106.396740767545
36213;114.313241591014;106.397645032287
36242;114.310802356037;106.398554299864
36281;114.308500188732;106.399466865756
36308;114.306475331683;106.40038235528
36341;114.304716844094;106.40130336429
36379;114.303153819276;106.402235978678
36410;114.301708431637;106.403187781815
36447;114.30031862743;106.404163400436
36478;114.298942706535;106.405161266503
36498;114.297556489576;106.40617495156
36545;114.296148591941;106.407197044945
36572;114.294715402195;106.408221616972
36611;114.293256935383;106.409244641752
36651;114.291774792144;106.410263770993
36677;114.290271536233;106.411278337702
36715;114.288750199076;106.412289886992
36749;114.287213999713;106.413302900108
36788;114.28566596597;106.414324319159
36814;114.284108429533;106.41536080498
36849;114.282543800353;106.416415169701
36879;114.280976102298;106.417485198151
36914;114.279411208616;106.418565838815
36948;114.277855801564;106.419651878334
36976;114.276316352925;106.420738436469
37017;114.274798207043;106.42181980984
37052;114.273304177952;106.422888435663
37078;114.271833685984;106.423935220678
37105;114.270383671096;106.424953171834
37140;114.268949988596;106.425946690371
37185;114.267527737527;106.426945588534
37227;114.266110780511;106.42801842447
37252;114.264691211256;106.429274710306
37283;114.263259421397;106.430835709172
37315;114.261804728836;106.432743796535
37349;114.260316296324;106.434785742231
37384;114.258785456542;106.436245453691
37413;114.257209311428;106.4356971923
37453;114.255592544501;106.431105183856
37494;114.253947150652;106.420672087565
37521;114.252294216456;106.404955860697
37545;114.250669527413;106.390496185725
37576;114.24912928345;106.39418380521
37610;114.247748575157;106.44554281437
37646;114.246603014159;106.581080635938
37677;114.245873121418;106.828000480971
37726;114.24578828779;107.190058931623
37748;114.245451455353;107.651636723816
37780;114.241739591098;108.191499800119
37820;114.230868588795;108.787978479821
37853;114.210856591488;109.417218264601
37878;114.181286518764;110.054878152933
37909;114.141157223025;110.682253088876
37936;114.087522903595;111.289630107551
37967;114.016114682346;111.874072436685
38007;113.923672523574;112.437285191669
38038;113.809478065156;112.983808509356
38079;113.673866225054;113.517287340811
38122;113.515836112356;114.037204816455
38148;113.333487140002;114.537505555396
38173;113.126585540365;115.009492810512
38205;112.897187835454;115.447925167887
38243;112.648220256582;115.854412310379
38280;112.38261369191;116.235844145422
38312;112.102407719382;116.599127277422
38342;111.807435012397;116.946152848814
38368;111.495433976967;117.273394242364
38401;111.163701857868;117.575744536884
38448;110.810560028686;117.849797002276
38481;110.435630823902;118.094251534331
38507;110.03907844828;118.309970448569
38531;109.621466523171;118.499496408464
38580;109.18537814704;118.664166889161
38611;108.736164101973;118.802603183685
38644;108.279176260859;118.913667599437
38690;107.81604223562;118.999210273076
38710;107.344401234233;119.062796963198
38748;106.860405315017;119.107225133545
38775;106.36011108523;119.132823393522
38823;105.839899177263;119.136987424301
38859;105.297745847293;119.115641952363
38885;104.73448995593;119.06537600265
38907;104.154177251524;118.985716596768
38950;103.562356162664;118.879853720469
38980;102.96188277097;118.751546899122
39002;102.35071046181;118.602318253712
39044;101.725080319295;118.432994388136
39077;101.084035574775;118.244623860249
39111;100.429914278761;118.035669618326
39156;99.7651011289019;117.801863605719
39187;99.0896092584666;117.539701891157
39209;98.4013270424147;117.247661468572
39242;97.6972039679013;116.925169575403
39279;96.9754446003619;116.572491780873
39307;96.2376692017507;116.192385621479
39342;95.4882182676108;115.791061251796
39375;94.7316648583569;115.375405165183
39403;93.971185411002;114.948577460694
39440;93.2081999237311;114.508399743797
39474;92.4426426166728;114.050334934762
39513;91.673333751546;113.572752674231
39546;90.8984305051098;113.078570740531
39567;90.1163794153866;112.570471347402
39606;89.3266897683162;112.045896181019
39650;88.5295501101227;111.499085195347
39675;87.7261850691301;110.926540021824
39706;86.9200014573615;110.328738725542
39748;86.1145409152264;109.708446429197
