Tempo (ms);Trajetória 1;Trajetória 2
25643;44.7753805515722;36.4974897645448
25658;45.2081675886373;36.3428639308445
25693;45.6669249745673;36.2159918541632
25729;46.1478993001918;36.1165149918201
25765;46.6452284075616;36.0417694829679
25789;47.1544093279171;35.9889647977279
25816;47.6740640868184;35.957114432896
25852;48.2056251359712;35.9467755326879
25891;48.7522972616186;35.9593775983818
25927;49.3183229686207;35.9972938949564
25961;49.9072839430314;36.0640256110482
25994;50.5198583291062;36.1626487767523
26014;51.1533200487049;36.292130234122
26051;51.8025411171352;36.4464192194097
26080;52.4619755167229;36.619225494091
26117;53.1283239867719;36.8088328635798
26170;53.8015358337972;37.0172534565779
26194;54.4827767955543;37.2469015309285
26230;55.1726133002375;37.5000949023948
26267;55.8721462376605;37.7796015747559
26293;56.5838262066475;38.0868904263166
26320;57.3097836810552;38.4200874422584
26355;58.0504229657535;38.7755370404205
26381;58.804301300336;39.1521154635467
26422;59.5684629169996;39.5520612727694
26457;60.3401162785659;39.9771893312263
26491;61.1186992523101;40.4271616290357
26519;61.904745204369;40.9007890952965
26555;62.6968159242458;41.3959460769637
26589;63.4925712461297;41.9096922529344
26608;64.2931579332127;42.4408259940949
26655;65.1031051402663;42.9903157954417
26691;65.9255803991045;43.5583708053859
26724;66.7605499036682;44.144370736292
26768;67.6064409112605;44.7495590717058
26799;68.4602710631157;45.3762261477464
26830;69.3165618808524;46.0246173310367
26858;70.167466064515;46.6922023057674
26899;71.0037959624626;47.3739521866714
26919;71.8161762542115;48.0606940122923
26953;72.594880641686;48.7367874480138
26987;73.3279373380554;49.3814935200895
27026;74.0011107503612;49.9748189891984
27059;74.6025932111159;50.5030664052015
27086;75.1282306606993;50.9611405008952
27119;75.5814252963576;51.3512767368538
27152;75.9691404069999;51.6793552949716
27200;76.2979637219378;51.9523266594152
27236;76.5706560337038;52.1765005283181
27275;76.7854307878356;52.3555885623389
27300;76.9404580585652;52.4919849604604
27335;77.0393338788011;52.5905612187268
27369;77.092282590734;52.6586526127591
27398;77.1134044247916;52.702421293785
27432;77.1166034322703;52.7262228224346
27464;77.1124605426766;52.7350433042871
27495;77.1072472519629;52.7349594206438
27521;77.1034885125176;52.731692041184
27565;77.1010053363998;52.7298224761829
27590;77.0979434846797;52.7327876792302
27625;77.0917328359297;52.7427072629351
27656;77.0802008749194;52.7593497647425
27692;77.0631711669609;52.7791266537736
27722;77.0436831460499;52.7967028388497
27760;77.0265811536705;52.8085802485134
27781;77.0151785370927;52.8145131447743
27826;77.0098366751801;52.8161119354987
27855;77.0091262775788;52.8152657097282
27878;77.0112398308989;52.8134318963408
27912;77.0146829459945;52.8114761535925
27944;77.0184824187205;52.8097775684856
27992;77.0221375460871;52.8084091181803
28013;77.0254762935604;52.8072964109071
28058;77.0285084560338;52.8063233562612
28098;77.0313151881534;52.8053888766749
28125;77.0339822649604;52.8044316655416
28168;77.036570413431;52.8034406403784
28194;77.0391120726677;52.8024634743093
28222;77.0416233084161;52.801615699691
28258;77.0441224218692;52.8010799313816
28289;77.0466515291858;52.80107165
28310;77.0492984075411;52.8017380659696
28357;77.0522110971392;52.8029564121549
28387;77.0555897026735;52.8040214892764
28419;77.0596321540168;52.8032794070415
28456;77.0644081438163;52.7978916766408
28479;77.0696444102041;52.7840980551892
28513;77.0744301698157;52.7585393585248
28554;77.0769068099246;52.7212797464061
28590;77.0741006103682;52.6797159917969
28628;77.0620519178959;52.6495176500699
28668;77.036284485092;52.6506723893484
28694;76.9929345229716;52.7022764264766
28727;76.9303575160121;52.8194479813993
28761;76.8489307745691;53.0129950296282
28790;76.7483687170666;53.2900895801432
28831;76.6267688789423;53.6543733624954
28857;76.4826090513386;54.1077544156045
28892;76.3149570379449;54.6529668675336
28919;76.1222134674098;55.2923906163154
28950;75.9035326901892;56.0250238978258
28993;75.6599730476415;56.8460856502183
29038;75.3925621372931;57.7479460673617
29063;75.1013329630579;58.7208984458087
29092;74.7862495332556;59.7553219592764
29124;74.4470543481054;60.8440006732324
29154;74.0830385862539;61.9822752316095
29182;73.6946908182843;63.1663277917002
29217;73.2852828406189;64.3919572873282
29262;72.8603328709777;65.6561132810723
29299;72.4255117991146;66.9581560738332
29327;71.9843736934893;68.2973642907813
29350;71.5382927829297;69.6696086490979
29386;71.0889463760319;71.0663077965636
29424;70.6397940675421;72.4766376544224
29447;70.195115818954;73.8907127499909
29488;69.7581539830268;75.299248714426
29526;69.3300264768642;76.6916659668452
29553;68.9110621961948;78.0571659317256
29594;68.5030675659567;79.3869599316583
29622;68.1092494198865;80.6732030349964
29658;67.7326593093563;81.9065800533521
29694;67.3757608365062;83.0769800098488
29719;67.0415819422886;84.1750634717337
29750;66.7348949940445;85.19142165648
29800;66.4618153267192;86.1143592113441
29824;66.2281663458624;86.9299096782673
29867;66.0368255091014;87.6261383557374
29903;65.8853428187358;88.1976081827843
29929;65.7674131641097;88.646273209416
29971;65.6771109849445;88.9808106671802
29996;65.6103583640379;89.2156956862035
30034;65.5635297925045;89.3694851831684
30059;65.5329171760722;89.4621436116396
30089;65.5145166290067;89.5116916920506
30124;65.5029195292707;89.5326276571917
30160;65.4923560978781;89.5366365470069
30189;65.4804830733766;89.5327760881313
30227;65.4691939446162;89.5269137683907
30256;65.4610340430602;89.52196132103
30295;65.4567053973404;89.518813465449
30322;65.4554977125379;89.5173041817039
30356;65.4562935228285;89.5168973696024
30393;65.4580976591602;89.517070383585
30435;65.460227392182;89.5174582825426
30474;65.4623099098659;89.5178556863842
30505;65.4641997855525;89.5181579074384
30535;65.4658847501809;89.5182943411546
30560;65.4674114996856;89.5181842235189
30599;65.4688392254414;89.5177319546003
30625;65.470216603737;89.5168761135065
30662;65.471574905674;89.5157054829625
30695;65.4729302865532;89.5146427882439
30723;65.4742890766786;89.5146591948173
30760;65.4756521010552;89.5174099920908
30791;65.4770173478356;89.5250763518649
30815;65.4783817943988;89.5395873858635
30852;65.479742646307;89.5608520619389
30887;65.4810975287436;89.5851843450755
30918;65.4824436813849;89.606902647804
30956;65.4837773790668;89.6223010990082
